K	Des He	K	Des He	K	Des He	K	Des He	K	Des He	K	Des He	Err Des He	err Des He	err Des He
T sample	He m-2 s-1	T sample	He m-2 s-1	T sample	He m-2 s-1	T Sample	He m-2 s-1	T sample	He m-2 s-1	T sample	He m-2 s-1	Col(J)*1/(2.24787E-8*3.04E-5*0.06)	He m-2 s-1	He m-2 s-1
		1232.67579299205	3.58148932043922E15	1336.33438568873	2.24332589243418E16	1335.38213942164	6.21265994221755E15	1341.47887378213	7.52800617342981E15	1351.59158093984	6.57888247425892E15		545367152614951	1.62698661557092E15
		1227.58594398479	3.68241072915498E15	1337.70237305548	2.38580784211349E16	1337.19821007628	5.71513423992031E15	1342.88674707012	5.1908593943622E15	1352.92663001028	5.3260586223664E15		573716567485620	1.58187814093035E15
		1222.33970673333	2.94920916812605E15	1339.32931711307	2.47038897512105E16	1338.44061381292	6.27489598611526E15	1344.3013337957	4.26096449340959E15	1354.07078256505	1.21721723371646E15		462759374220516	1.67561783413422E15
		1217.16750262977	1.429200384759E15	1340.54349737489	2.64408956226448E16	1340.04608820877	7.16391679931468E15	1345.64786048107	5.34567305513672E15	1354.30474457949	5.54228587248508E15		571985895163922	1.61536731797067E15
		--	--	1342.11052337263	2.50882319675512E16	1341.44504560641	9.00413047274928E15	1347.07614544047	7.34986804842452E15	1354.33138509028	2.47487871799008E15		--	1.63731293632099E15
		--	--	1343.5069677897	2.49862649758643E16	1343.25124045501	1.00675439051478E16	1348.47080568055	5.10296264327665E15	1354.65609033611	2.25373327604494E15		--	1.60304549565743E15
		--	--	1345.08674272905	2.16955951296027E16	1344.61820415916	8.72491993087241E15	1349.60018557679	4.30967504505229E15	1354.6824624238	4.01546904002342E15		--	1.64214991269742E15
		--	--	1346.41739791901	2.36926054285081E16	1345.75950590011	7.28107928044378E15	1350.83566308665	8.25771801169248E15	1354.91889253006	4.4772312926061E15		--	1.54445820786247E15
		--	--	1347.79702065857	2.40164684511402E16	1347.17745064168	6.59697344017734E15	1352.15892143787	7.23029063248715E15	1354.97774084659	-173058339562316		--	1.57811325306748E15
		--	--	1349.00841586618	2.34945132273186E16	1348.47080568055	7.9859802440132E15	1353.31870775514	6.17603473671108E15	1354.8271443195	2.77643908594313E15		--	1.62881366456386E15
		--	--	1350.2512823441	2.11130979095399E16	1349.96378937428	1.11468886195436E16	1354.21802387708	5.03397642306714E15	1354.6824624238	3.96988815409132E15		--	1.60304549565743E15
		--	--	1351.59158093984	2.37310547069151E16	1351.21880819982	7.84090502350068E15	1354.51068041447	7.86009960584021E15	1353.7744870575	-895029610642975		--	1.57811325306748E15
		--	--	1352.68393084682	2.2804720569691E16	1352.49570022838	7.18606665585686E15	1354.65609033611	6.93023046871028E15	1352.68393084682	2.81054419094684E15		--	1.54638276712357E15
		--	--	1353.82853806997	1.57853864236477E16	1353.56429125348	7.22511128497434E15	1354.62969789223	5.13697088921304E15	1351.31229456605	1.1357809420782E15		--	1.36668616720533E15
		--	--	1354.42446800926	1.82833465832702E16	1354.3646573763	7.98365521088724E15	1354.77460419285	5.22170746966729E15	1349.17389587883	85390442492141.2		--	1.4848949867253E15
		--	--	1354.42446800926	1.7813585018959E16	1354.45101767182	9.26778690449205E15	1355.17314939004	3.83575355083485E15	1346.52768657491	1.3178628074705E15		--	1.4256249259655E15
		--	--	1354.59667873565	1.74984532683373E16	1354.71539888264	6.47398407934503E15	1354.97774084659	4.42535403402932E15	1343.39158854671	1.99913110472283E15		--	1.41655552926846E15
		--	--	1354.74172510998	1.72047843309721E16	1354.62969789223	5.33379345737609E15	1355.08861473744	6.34172084562657E15	1339.25124793513	1.00727555038202E15		--	1.39113172921356E15
		--	--	1354.80088447878	1.14605364088543E16	1354.94506017153	5.98745501156861E15	1354.62969789223	3.53141659249326E15	1335.18344000903	-287010554392551		--	1.27511769795079E15
		--	--	1354.59667873565	9.83469796360939E15	1354.91889253006	4.36435109132642E15	1353.92293608101	2.32594542150031E15	1329.83935346239	-883755228327990		--	1.09617441032502E15
		--	--	1354.07078256505	9.60883200448667E15	1354.80088447878	4.761922260071E15	1352.71174253397	4.93012360355184E15	1324.84597641877	1.49015850467364E15		--	1.20145922687975E15
		--	--	1352.64913922341	7.54935888555677E15	1354.09759880291	3.37417759883572E15	1351.27636133273	585715993782819	1318.53366864219	415378444568731		--	1.03476141798234E15
		--	--	1350.77028196477	7.07813394761442E15	1353.22963468367	4.12051948299987E15	1349.06865115168	1.31433697193473E15	1311.99997783102	-1.22036150746974E15		--	1.12650554647801E15
		--	--	1348.63796761959	4.93866307018268E15	1352.00365220289	814535886956990	1346.10912530022	2.09905393928E15	1305.10781548081	621849870479880		--	882753854489748
		--	--	1345.93455636416	5.37765653080383E15	1350.31738535649	1.48892856759053E15	1342.95315107542	54581886438592.5	1297.9536605288	-1.89191426023722E15		--	884997197000378
		--	--	1342.32832095716	3.09038491662786E15	1347.69679340649	3.33646637067011E15	1338.93829894791	49077092973100.7	1290.35603738372	-803340302320078		--	807683658985334
		--	--	1338.51937238848	4.88397456846598E15	1344.58577163199	1.23044189066536E15	1334.73958704151	331369113630045	1282.90663700115	-1.45618096544887E15		--	764811404594383
		--	--	1334.05679858582	2.28597995327985E15	1340.84225949944	1.59875284827665E15	1329.46115848181	489274375640851	1275.17347231898	-270048765456330		--	728971827295398
		--	--	1328.83490474399	1.31086669501804E15	1336.64691859362	2.28412083114367E15	1324.11269643728	1.38862227742472E15	1267.31096262298	-27792557543307.2		--	654440583137941
		--	--	1323.23851743584	394288382001480	1332.3182753097	531752240151574	1318.3117062251	546555558162648	1260.31619582624	-1.01232130798741E15		--	698410726641706
		--	--	1317.19853535835	727907228841057	1326.46727360927	-1.09622959219439E15	1311.8134958479	1.88491554928583E15	1252.15696401721	-794454660593235		--	597419783219142
		--	--	1310.4422204579	106930389312961	1321.31837489247	163512540891571	1304.83254049094	1.35259624861316E15	1244.90731693748	-471712902968005		--	698410726641706
		--	--	1303.66567117834	-777453703818721	1314.45367410708	-391328628624960	1297.33972682432	649550024308539	1237.63694816634	-1.48064114967202E15		--	530624770269225
		--	--	1296.09884637134	-69687286279833.9	1308.13222967902	400133942499064	1290.35603738372	1.53914210188487E15	1230.42132658572	-1.37740543671644E15		--	561489849436674
		--	--	1289.04630188549	-46779728110272.6	1300.64780805519	-421772914698881	1282.22449219218	909238795314116	1223.28934568753	-549799776351006		--	511599737503039
		--	--	1281.1123913305	831713613060569	1293.80388797137	-20543311876467.5	1274.97441331223	1.96224092836674E15	1215.98916238077	-1.16117818659776E15		--	556167550651233
		--	--	1273.514094339	828768237080149	1286.05845447547	-37587410463017	1267.59914936338	95812667312945.9	1209.45438450797	-487226757501076		--	479592454858326
		--	--	1265.34886336376	680948871617756	1278.58730017949	858750270892065	1259.92832081179	109819522262534	1203.43837480954	-391307912701156		--	403227621031511
		--	--	1257.96722727357	1.7057795759017E15	1270.87901250597	463660722774006	1252.2122399415	-763953625674041	1197.05402417833	-622199243112772		--	471251080203536
		--	--	1250.25632648824	834565845450198	1263.2979315848	-516778277796469	1244.76417923916	345144496571940	1191.0062430502	-1.6555269860767E15		--	479592454858326
		--	--	1242.71772060699	37984170186378.1	1255.77459077346	-944793732614977	1237.59314332421	1.23473657414827E15	1185.37000616427	-810838697607003		--	517380708991169
		--	--	1235.27383398324	672581906168713	1248.11475539152	57638536997105.4	1230.56276531288	-980462402325094	1179.33216379776	146031633508344		--	543546222147050
		--	--	--	--	1240.48762340568	934464569937107	1223.72133597243	943247041250498	1174.14424620549	-155599358149002		--	--
		--	--	--	--	1233.35199290601	185726394295713	1216.7495326806	296296806139235	1168.51448169258	-1.51573727632447E15		--	--
		--	--	--	--	1226.82690970074	374766820604127	1210.29347328681	90771852596487.4	1163.09876517434	-1.4929871130811E15		--	--
		--	--	--	--	1219.48624607681	183330102818470	1204.36560203633	607203654234399	1158.29619787943	278494539363860		--	--
		--	--	--	--	1212.82690262816	-220295791481187	1198.16115579179	-600706472810430	1153.04474566998	-1.60114101786312E15		--	--
				--	--	1206.78399658904	428495112096886	1192.23854587257	142548241652792	1149.25197310112	-807680742224075			--
				--	--	1200.61133466753	-44648291170820.1	1186.40721861774	-170265014350218	1143.97482179647	183334973617663			--
				--	--	1194.25221885915	-65350823835197	1180.49267043443	1.0144407455042E15	1139.20341951132	101219962371036			--
				--	--	1188.81631964939	470014100351570	1175.16453369017	-405658558054629	1134.50630083002	-973570033474939			--
				--	--	1182.656071213	-283594725904268	1169.74709585185	925384564912893	1129.99538498609	-643501471952990			--
				--	--	1177.31108540008	1.08468095149057E15	1164.37164925467	-258136001613085	1125.75217938332	128008199219092			--
				--	--	1171.69568798149	-209163901747132	1159.43205879064	-17306233838186.5	1121.74379126382	-288253726876852			--
				--	--	1166.21542995551	-600595015787364	1154.82057006647	743021172988231	1117.49529822338	-1.0630421925999E15			--
				--	--	1161.17388313433	-474967446827962	1149.7689540406	-172214227830390	1113.29920963415	-1.14516713958759E15			--
				--	--	1156.29546216152	88452733444808.7	1145.05074442045	612476975692199	1109.74388282039	-578529776773854			--
				--	--	1151.66426443461	42133900746313.7	1140.31175116924	-58837056115237.2	1105.53368801055	-604558734568187			--
				--	--	1147.23609835556	704339062609754	1135.94448810868	857557774209146	1101.57663253621	-972041539626430			--
				--	--	1142.35875803293	186074972382174	1131.37885567143	934977486507745	1098.1304313398	-834660441944465			--
				--	--	1137.72145472224	714137551391937	1127.00615275075	-21720167192922.3	1094.15095750253	-1.14603732206829E15			--
				--	--	1133.31911629485	744645834327821	1122.8699424852	348374271331885	1090.50249849264	-479412696868327			--
				--	--	1128.93764952339	-1.01625910284587E15	1118.86256828389	206287938960829	1087.10869365415	-1.01761248981746E15			--
				--	--	1124.45230832205	34952287803909.4	1114.87817734645	788571553999637	1083.27352651767	-980228590262783			--
				--	--	1120.48649654713	136190296244461	1110.82172197356	-482751430394204	1079.80224731664	35176686097805.9			--
				--	--	1116.37434660363	-321092631196668	1107.30992932787	9290810724856.64	1076.28643357574	-315233426597242			--
				--	--	1112.05990702822	247205461179873	1103.10613308385	13541841466904.7	1073.22483411192	258720804372150			--
				--	--	1108.292399467	-403974472386118	1099.93661036338	-194422068127728	1069.75659241822	-920934365963819			--
				--	--	1104.54357381978	-645409789235418	1095.95388440698	-165781476866829	1066.6580745621	-281128321593530			--
				--	--	1100.96145950483	259464238301261	1092.59071213255	350650324771082	1063.30903440717	141610634158988			--
				--	--	1097.06049280098	-407568909601983	1089.07407809508	703672070932694	1060.17154535442	-779515194677164			--
				--	--	1093.24998739752	-722172908007835	1085.59829204487	927429146344397	1056.8202824544	-481153061829721			--
				--	--	1089.85313553425	255869801085397	1082.08842502606	-448768948280501	1053.87728423177	-399867953341112			--
				--	--	1086.20979510027	-663588036698626	1078.97867620442	416433568776974	1051.01373457011	-784423450762550			--
				--	--	1082.65316624459	570545057842537	1075.35216943334	340199049806814	1047.77918212132	-720211034637137			--
				--	--	1079.34880917996	740073835735870	1072.04099847092	-411626295535507	1045.2383523175	-14553176865951.4			--
				--	--	1075.92567031082	-728156375211618	1068.8594538821	-431764825312310	1041.83363205143	161851217646175			--
				--	--	1072.73464828897	-323268338311376	1065.80703652272	-273859563301503	1038.9172836425	-547085434675977			--
				--	--	1069.5531197949	-84229312939318.8	1062.62427317191	71845314704453.4	1036.12048580379	-865789118696518			--
				--	--	1066.45457057298	1.00844433059251E15	1059.39387635247	1.41020530582763E15	1033.73298935092	-1.43570527606122E15			--
				--	--	1063.18874280425	-1.13537670672714E15	1056.16624898026	853470680813435	1031.01276299471	-893457473766335			--
				--	--	1059.80123983315	188997761733771	1053.18199956237	506512040084033	1027.6679953176	0			--
				--	--	1056.86104068012	0	1050.48213119423	405887960595023	1025.18799628897	0			--
				--	--	1053.50926236719	0	1047.41050245912	1.12475311453939E15	1022.74509445976	0			--
				--	--	1050.76881760457	0	1044.58303815425	-202665859047802	1020.25753294395	0			--
				--	--	1047.61574275602	0	1041.58701112961	247914129189212	1017.55927819262	0			--
				--	--	1045.15656265043	0	1038.58836885633	269237852294455	1015.10583542231	0			--
				--	--	1041.66984120432	0	1035.54484998965	702745148168274	1012.10748814385	0			--
				--	--	1038.87628825976	0	1033.15578579841	-122248878730599	1010.06426827902	0			--
				--	--	1036.03839450391	0	1030.35248942722	-100925155625357	1007.34957974043	0			--
				--	--	1033.40331140046	0	1027.33826401409	544771316762463	1004.88090403098	0			--
				--	--	1030.59941579218	0	1024.93944231695	583141968408222	1002.61847121314	0			--
				--	--	1027.71014441507	0	1022.20689969913	741047230419029	999.722543926739	0			--
				--	--	1024.81562196877	0	1019.51068162598	-1.45707905369114E15	997.410717273682	0			--
				--	--	1022.20689969913	0	1017.01950166876	951982644209585	995.179498574845	0			--
				--	--	1019.88414675172	0	1014.39921398607	-433971274622853	992.607424002862	0			--
				--	--	1017.43494673684	0	1011.81642956109	604397122118462	989.988905286795	0			--
				--	--	1014.56528245288	0	1009.22960783228	176952931676853	987.959015242084	0			--
				--	--	1011.81642956109	0	1006.9316039786	612899183602557	985.544992001315	0			--
				--	--	1009.27125634295	0	1004.46228347951	697635764056811	983.041532712891	0			--
				--	--	1006.76381447807	0	1002.07375106904	726250591495031	981.044911121911	0			--
				--	--	1004.2942347503	0	998.882448684291	762208050911584	978.705038193905	0			--
				--	--	1001.82176628658	0	996.737299119568	954258697648782	976.403224264243	0			--
				--	--	998.924368892251	0	994.505112411235	0	974.18515842166	0			--
				--	--	996.695320068936	0	992.35486083779	0	972.305156300159	0			--
				--	--	994.294903791031	0	989.862414743955	0	969.523222715138	0			--
				--	--	992.059194737397	0	987.451365648467	0	967.767002310301	0			--
				--	--	989.862414743955	0	985.163435087435	0	965.621603114419	0			--
				--	--	987.281472111075	0	982.701720086221	0	963.259000413562	0			--
				--	--	984.781784067432	0	980.576446200325	0	961.538003680452	0			--
				--	--	982.659358621405	0	978.193387014234	0	959.21356024877	0			--
				--	--	980.534026778738	0	976.190549096688	0	957.100151401707	0			--
				--	--	978.278352003799	0	973.843417491073	0	955.028210447255	0			--
				--	--	975.849242045864	0	971.321168489485	0	953.039101551599	0			--
				--	--	973.800815719437	0	969.437787189832	0	951.005546570216	0			--
				--	--	971.406503764549	0	967.2090425648	0	948.926448188274	0			--
				--	--	969.437787189832	0	964.634513538636	0	946.931547270669	0			--
				--	--	967.166264223453	0	963.13035289287	0	944.977827530389	0			--
				--	--	964.97723907514	0	960.807140849604	0	942.84759270654	0			--
				--	--	962.87205313632	0	958.652716200582	0	941.194589069156	0			--
				--	--	961.064784383696	0	956.754837309902	0	939.495745416006	0			--
				--	--	958.566716787407	0	954.811771654973	0	937.490999521677	0			--
				--	--			952.477237027476	0	935.746470724056	0			--
				--	--			950.745422046434	0	933.738042952784	0			--
				--	--			948.795749784249	0	931.771316188352	0			--
				--	--			946.58425943784	0	930.108353676479	0			--
				--	--			944.934497827757	0	927.744135121299	0			--
				--	--			943.325673919601	0	926.166612282672	0			--
				--	--			941.019935562231	0					--
				--	--			939.235014894774	0					--
				--	--			937.098511673853	0					--
				--	--			935.527805562562	0					--
				--	--			933.519167372523	0					--
				--	--			931.552238896189	0					--
				--	--			929.714491741963	0					--
				--	--			927.876208057926	0					--
				--	--			926.035434369886	0					--
				--	--			924.280716834804	0					--
				--	--			922.613275984796	0					--
				--	--			920.857044501197	0					--
				--	--			919.142425536638	0					--
				--	--			917.163352179258	0					--
				--	--			915.75565385177	0					--
				--	--			914.126551396189	0					--
				--	--			911.834998523495	0					--
				--	--			910.644539820864	0					--
				--	--			908.835435931219	0					--
				--	--			907.070287987273	0					--
				--	--			905.347202794893	0					--
				--	--			903.756459080689	0					--
				--	--			902.032627838342	0					--
				--	--			900.396192929255	0					--
				--	--			898.803155132416	0					--
				--	--			897.2977638054	0					--
				--	--			895.924328439567	0					--
				--	--			894.108412884983	0					--
				--	--			892.911758924202	0					--
								891.271465718182	0					
								890.028779399108	0					
								888.25465615332	0					
								887.100721313921	0					
								885.324531622452	0					
								883.904153654011	0					
								882.12690953752	0					
								880.883019156554	0					
								879.417221253721	0					
								878.171786398808	0					
								876.482629211684	0					
								874.970519442777	0					
								873.636593081349	0					
								872.258076620508	0					
